fecha,concepto,tipo,importe,saldo_acumulado
2024-11-21,Cobro: Retainer October 2024 - Soluciones Logisticas ML,ingreso,9982.5,486108.58
2024-11-21,Cobro: Campana de Marketing Internacional - Talleres Mecanicos del ,ingreso,2613.6,488722.18
2024-11-22,Cobro: Retainer October 2024 - CyberSecure Consulting,ingreso,14641.0,503363.18
2024-11-22,Cobro: Retainer October 2024 - Aceites y Olivares SL,ingreso,13310.0,516673.18
2024-11-22,Cobro: Retainer October 2024 - AutoParts Iberica SA,ingreso,13975.5,530648.68
2024-11-23,Cobro: Retainer October 2024 - Destilerias del Sur SL,ingreso,10381.8,541030.48
2024-11-24,Pago: Nominas,gasto,-186190.0,354840.48
2024-11-25,Cobro: Retainer October 2024 - CloudNet Espana SL,ingreso,10381.8,365222.28
2024-11-26,Cobro: Retainer October 2024 - Mecanica Precision SL,ingreso,11712.8,376935.08
2024-11-26,Cobro: Retainer October 2024 - Eventos Corporativos Espana,ingreso,8651.5,385586.58
2024-11-27,Pago: Pago Fraccionado IS,gasto,-9960.0,375626.58
2024-11-27,Cobro: Retainer October 2024 - Nexus Software Group,ingreso,12644.5,388271.08
2024-11-27,Cobro: Retainer October 2024 - BioTech Health SL,ingreso,10648.0,398919.08
2024-11-27,Cobro: Retainer October 2024 - Vinedos del Valle SL,ingreso,7986.0,406905.08
2024-12-01,Cobro: Retainer November 2024 - CloudNet Espana SL,ingreso,9438.0,416343.08
2024-12-01,Cobro: Retainer November 2024 - BioTech Health SL,ingreso,9680.0,426023.08
2024-12-01,Cobro: Retainer November 2024 - Juguetes del Mediterraneo,ingreso,9075.0,435098.08
2024-12-02,Cobro: Retainer November 2024 - AutoParts Iberica SA,ingreso,12705.0,447803.08
2024-12-02,Cobro: Retainer November 2024 - HotelSun International SA,ingreso,14520.0,462323.08
2024-12-03,Cobro: Retainer November 2024 - Bodegas Solariego SA,ingreso,11495.0,473818.08
2024-12-03,Cobro: Plan Integral de Internacionalizacion - Sistemas Embebidos S,ingreso,7804.5,481622.58
2024-12-06,Cobro: Retainer November 2024 - CyberSecure Consulting,ingreso,13310.0,494932.58
2024-12-06,Cobro: Retainer November 2024 - Embotellados del Norte SL,ingreso,9075.0,504007.58
2024-12-06,Cobro: Retainer November 2024 - Mecanica Precision SL,ingreso,10648.0,514655.58
2024-12-07,Pago: Suministros,gasto,-1246.3,513409.28
2024-12-07,Cobro: Retainer November 2024 - Conservas Artesanas SL,ingreso,6655.0,520064.28
2024-12-07,Cobro: Retainer November 2024 - InduSteel Components SA,ingreso,15125.0,535189.28
2024-12-07,Cobro: Retainer November 2024 - Bodegas Montealto SA,ingreso,9680.0,544869.28
2024-12-08,Cobro: Retainer November 2024 - TecniMaquinaria SL,ingreso,11132.0,556001.28
2024-12-09,Cobro: Retainer November 2024 - Nexus Software Group,ingreso,11495.0,567496.28
2024-12-09,Cobro: Retainer November 2024 - Construcciones Metalicas ML,ingreso,8470.0,575966.28
2024-12-09,Cobro: Retainer November 2024 - Soluciones Logisticas ML,ingreso,9075.0,585041.28
2024-12-09,Cobro: Retainer November 2024 - Vinedos del Valle SL,ingreso,7260.0,592301.28
2024-12-10,Cobro: Retainer November 2024 - Aceites y Olivares SL,ingreso,12100.0,604401.28
2024-12-11,Pago: Seguros,gasto,-1573.0,602828.28
2024-12-11,Cobro: Retainer November 2024 - Viajes y Negocios Globales,ingreso,10285.0,613113.28
2024-12-14,Pago: Nominas,gasto,-184520.0,428593.28
2024-12-15,Cobro: Retainer November 2024 - ModaExport Iberica SL,ingreso,10890.0,439483.28
2024-12-16,Pago: Pago Fraccionado IS,gasto,-17180.0,422303.28
2024-12-16,Cobro: Retainer November 2024 - Cervezas Artesanas Gredos,ingreso,6292.0,428595.28
2024-12-16,Cobro: Retainer November 2024 - Gourmet Seleccion Espana,ingreso,8712.0,437307.28
2024-12-16,Cobro: Retainer November 2024 - Eventos Corporativos Espana,ingreso,7865.0,445172.28
2024-12-17,Cobro: Retainer November 2024 - Destilerias del Sur SL,ingreso,9438.0,454610.28
2024-12-17,Cobro: Retainer November 2024 - Iluminacion Decorativa SL,ingreso,10285.0,464895.28
2024-12-18,Pago: Servicios profesionales,gasto,-3642.1,461253.18
2024-12-18,Cobro: Retainer November 2024 - AppDigital Labs,ingreso,7260.0,468513.18
2024-12-19,Pago: Alquiler oficina,gasto,-7260.0,461253.18
2024-12-20,Pago: Material de oficina,gasto,-774.4,460478.78
2024-12-21,Cobro: Retainer November 2024 - Calzado Artesano Export SL,ingreso,7260.0,467738.78
2024-12-22,Pago: Software y SaaS,gasto,-7671.4,460067.38
2024-12-22,Cobro: Retainer November 2024 - Olivares del Mediterraneo,ingreso,7865.0,467932.38
2024-12-22,Cobro: Plan Integral de Internacionalizacion - Sistemas Embebidos S,ingreso,13939.2,481871.58
2024-12-22,Cobro: Campana de Marketing Internacional - Talleres Mecanicos del ,ingreso,3012.9,484884.48
2024-12-23,Cobro: Retainer November 2024 - DataSmart Systems SA,ingreso,12342.0,497226.48
2024-12-25,Pago: Material de oficina,gasto,-665.5,496560.98
2024-12-25,Cobro: Retainer November 2024 - ElecTech Sistemas SL,ingreso,9922.0,506482.98
2024-12-27,Cobro: Retainer November 2024 - EnerRenovables Solar SA,ingreso,11858.0,518340.98
2025-01-02,Cobro: Retainer December 2024 - TecniMaquinaria SL,ingreso,7792.4,526133.38
2025-01-03,Cobro: Retainer December 2024 - Calzado Artesano Export SL,ingreso,5082.0,531215.38
2025-01-04,Cobro: Retainer December 2024 - Vinedos del Valle SL,ingreso,5082.0,536297.38
2025-01-04,Cobro: Retainer December 2024 - ModaExport Iberica SL,ingreso,7623.0,543920.38
2025-01-04,Cobro: Plan Integral de Internacionalizacion - Licores y Destilados,ingreso,8542.6,552462.98
2025-01-05,Cobro: Retainer December 2024 - AutoParts Iberica SA,ingreso,8893.5,561356.48
2025-01-05,Cobro: Retainer December 2024 - EnerRenovables Solar SA,ingreso,8300.6,569657.08
2025-01-05,Cobro: Retainer December 2024 - Viajes y Negocios Globales,ingreso,7199.5,576856.58
2025-01-06,Cobro: Retainer December 2024 - Nexus Software Group,ingreso,8046.5,584903.08
2025-01-06,Cobro: Retainer December 2024 - Aceites y Olivares SL,ingreso,8470.0,593373.08
2025-01-07,Cobro: Retainer December 2024 - CyberSecure Consulting,ingreso,9317.0,602690.08
2025-01-09,Pago: Alquiler oficina,gasto,-6945.4,595744.68
2025-01-09,Pago: Viajes y dietas,gasto,-4658.5,591086.18
2025-01-09,Cobro: Retainer December 2024 - Mecanica Precision SL,ingreso,7453.6,598539.78
2025-01-09,Cobro: Retainer December 2024 - Hogar Diseno SL,ingreso,6098.4,604638.18
2025-01-10,Pago: Servicios profesionales,gasto,-3460.6,601177.58
2025-01-10,Pago: Material de oficina,gasto,-592.9,600584.68
2025-01-10,Pago: Nominas,gasto,-172180.0,428404.68
2025-01-10,Cobro: Retainer December 2024 - Bodegas Montealto SA,ingreso,6776.0,435180.68
2025-01-10,Cobro: Retainer December 2024 - Cervezas Artesanas Gredos,ingreso,4404.4,439585.08
2025-01-11,Cobro: Campana de Marketing Internacional - Talleres Mecanicos del ,ingreso,8167.5,447752.58
2025-01-12,Pago: Alquiler oficina,gasto,-7393.1,440359.48
2025-01-12,Cobro: Retainer December 2024 - Soluciones Logisticas ML,ingreso,6352.5,446711.98
2025-01-12,Cobro: Retainer December 2024 - Destilerias del Sur SL,ingreso,6606.6,453318.58
2025-01-13,Cobro: Retainer December 2024 - Eventos Corporativos Espana,ingreso,5505.5,458824.08
2025-01-15,Cobro: Retainer December 2024 - Embotellados del Norte SL,ingreso,6352.5,465176.58
2025-01-15,Cobro: Retainer December 2024 - Bodegas Solariego SA,ingreso,8046.5,473223.08
2025-01-17,Cobro: Retainer December 2024 - Conservas Artesanas SL,ingreso,4658.5,477881.58
2025-01-18,Cobro: Retainer December 2024 - Destinos Globales SL,ingreso,8470.0,486351.58
2025-01-18,Cobro: Retainer December 2024 - Juguetes del Mediterraneo,ingreso,6352.5,492704.08
2025-01-19,Cobro: Retainer December 2024 - DataSmart Systems SA,ingreso,8639.4,501343.48
2025-01-19,Cobro: Retainer December 2024 - AppDigital Labs,ingreso,5082.0,506425.48
2025-01-20,Cobro: Retainer December 2024 - BioTech Health SL,ingreso,6776.0,513201.48
2025-01-21,Cobro: Retainer December 2024 - Construcciones Metalicas ML,ingreso,5929.0,519130.48
2025-01-22,Cobro: Retainer December 2024 - InduSteel Components SA,ingreso,10587.5,529717.98
2025-01-23,Cobro: Retainer December 2024 - ElecTech Sistemas SL,ingreso,6945.4,536663.38
2025-01-24,Cobro: Retainer December 2024 - HotelSun International SA,ingreso,10164.0,546827.38
2025-01-24,Cobro: Retainer December 2024 - Iluminacion Decorativa SL,ingreso,7199.5,554026.88
2025-01-26,Pago: Suministros,gasto,-1246.3,552780.58
2025-01-26,Pago: Software y SaaS,gasto,-6086.3,546694.28
2025-01-26,Cobro: Retainer December 2024 - Olivares del Mediterraneo,ingreso,5505.5,552199.78
2025-01-28,Cobro: Retainer December 2024 - CloudNet Espana SL,ingreso,6606.6,558806.38
2025-01-28,Cobro: Retainer December 2024 - Gourmet Seleccion Espana,ingreso,6098.4,564904.78
2025-02-01,Cobro: Retainer January 2025 - BioTech Health SL,ingreso,10648.0,575552.78
2025-02-02,Cobro: Retainer January 2025 - Cervezas Artesanas Gredos,ingreso,6921.2,582473.98
2025-02-03,Cobro: Retainer January 2025 - InduSteel Components SA,ingreso,16637.5,599111.48
2025-02-04,Cobro: Retainer January 2025 - Calzado Artesano Export SL,ingreso,7986.0,607097.48
2025-02-05,Cobro: Retainer January 2025 - Construcciones Metalicas ML,ingreso,9317.0,616414.48
2025-02-06,Cobro: Retainer January 2025 - Destinos Globales SL,ingreso,13310.0,629724.48
2025-02-07,Cobro: Retainer January 2025 - EnerRenovables Solar SA,ingreso,13043.8,642768.28
2025-02-07,Cobro: Retainer January 2025 - Destilerias del Sur SL,ingreso,10381.8,653150.08
2025-02-08,Pago: Alquiler stands ferias,gasto,-5735.4,647414.68
2025-02-08,Cobro: Retainer January 2025 - Viajes y Negocios Globales,ingreso,11313.5,658728.18
2025-02-11,Cobro: Retainer January 2025 - AutoParts Iberica SA,ingreso,13975.5,672703.68
2025-02-12,Cobro: Retainer January 2025 - Conservas Artesanas SL,ingreso,7320.5,680024.18
2025-02-15,Pago: Seguros,gasto,-2032.8,677991.38
2025-02-15,Pago: Servicios profesionales,gasto,-4501.2,673490.18
2025-02-16,Pago: Alquiler oficina,gasto,-7102.7,666387.48
2025-02-17,Pago: Nominas,gasto,-188300.0,478087.48
2025-02-17,Cobro: Retainer January 2025 - TecniMaquinaria SL,ingreso,12245.2,490332.68
2025-02-17,Cobro: Retainer January 2025 - Juguetes del Mediterraneo,ingreso,9982.5,500315.18
2025-02-17,Cobro: Retainer January 2025 - Iluminacion Decorativa SL,ingreso,11313.5,511628.68
2025-02-18,Cobro: Retainer January 2025 - Aceites y Olivares SL,ingreso,13310.0,524938.68
2025-02-18,Cobro: Retainer January 2025 - Embotellados del Norte SL,ingreso,9982.5,534921.18
2025-02-18,Cobro: Retainer January 2025 - Mecanica Precision SL,ingreso,11712.8,546633.98
2025-02-18,Cobro: Retainer January 2025 - Vinedos del Valle SL,ingreso,7986.0,554619.98
2025-02-18,Cobro: Retainer January 2025 - Bodegas Solariego SA,ingreso,12644.5,567264.48
2025-02-19,Cobro: Retainer January 2025 - DataSmart Systems SA,ingreso,13576.2,580840.68
2025-02-21,Pago: Software y SaaS,gasto,-6655.0,574185.68
2025-02-21,Cobro: Retainer January 2025 - Eventos Corporativos Espana,ingreso,8651.5,582837.18
2025-02-21,Cobro: Retainer January 2025 - ModaExport Iberica SL,ingreso,11979.0,594816.18
2025-02-22,Cobro: Retainer January 2025 - ElecTech Sistemas SL,ingreso,10914.2,605730.38
2025-02-22,Cobro: Retainer January 2025 - HotelSun International SA,ingreso,15972.0,621702.38
2025-02-23,Cobro: Retainer January 2025 - Bodegas Montealto SA,ingreso,10648.0,632350.38
2025-02-24,Cobro: Retainer January 2025 - AppDigital Labs,ingreso,7986.0,640336.38
2025-02-25,Cobro: Retainer January 2025 - CloudNet Espana SL,ingreso,10381.8,650718.18
2025-02-25,Cobro: Retainer January 2025 - Nexus Software Group,ingreso,12644.5,663362.68
2025-02-26,Pago: Software y SaaS,gasto,-6086.3,657276.38
2025-02-26,Cobro: Retainer January 2025 - Soluciones Logisticas ML,ingreso,9982.5,667258.88
2025-02-26,Cobro: Retainer January 2025 - Hogar Diseno SL,ingreso,9583.2,676842.08
2025-02-28,Cobro: Retainer January 2025 - Olivares del Mediterraneo,ingreso,8651.5,685493.58
2025-02-28,Cobro: Retainer January 2025 - Gourmet Seleccion Espana,ingreso,9583.2,695076.78
2025-03-01,Cobro: Retainer February 2025 - Cervezas Artesanas Gredos,ingreso,5977.4,701054.18
2025-03-02,Pago: Material de oficina,gasto,-774.4,700279.78
2025-03-02,Cobro: Retainer February 2025 - Conservas Artesanas SL,ingreso,6316.2,706595.98
2025-03-04,Cobro: Retainer February 2025 - AutoParts Iberica SA,ingreso,12075.8,718671.78
2025-03-05,Pago: Software y SaaS,gasto,-5287.7,713384.08
2025-03-07,Cobro: Retainer February 2025 - Iluminacion Decorativa SL,ingreso,9776.8,723160.88
2025-03-08,Cobro: Retainer February 2025 - Nexus Software Group,ingreso,10914.2,734075.08
2025-03-08,Cobro: Retainer February 2025 - InduSteel Components SA,ingreso,14374.8,748449.88
2025-03-08,Cobro: Retainer February 2025 - Gourmet Seleccion Espana,ingreso,8276.4,756726.28
2025-03-09,Pago: Nominas,gasto,-170590.0,586136.28
2025-03-09,Cobro: Retainer February 2025 - Construcciones Metalicas ML,ingreso,8046.5,594182.78
2025-03-09,Cobro: Retainer February 2025 - EnerRenovables Solar SA,ingreso,11265.1,605447.88
2025-03-09,Cobro: Retainer February 2025 - Destinos Globales SL,ingreso,11495.0,616942.88
2025-03-09,Cobro: Retainer February 2025 - Calzado Artesano Export SL,ingreso,6897.0,623839.88
2025-03-10,Cobro: Retainer February 2025 - BioTech Health SL,ingreso,9196.0,633035.88
2025-03-10,Cobro: Plan Integral de Internacionalizacion - Agencia de Negocios ,ingreso,12378.3,645414.18
2025-03-12,Cobro: Retainer February 2025 - CyberSecure Consulting,ingreso,12644.5,658058.68
2025-03-13,Cobro: Retainer February 2025 - ElecTech Sistemas SL,ingreso,9425.9,667484.58
2025-03-13,Cobro: Retainer February 2025 - Bodegas Montealto SA,ingreso,9196.0,676680.58
2025-03-13,Cobro: Retainer February 2025 - Viajes y Negocios Globales,ingreso,9776.8,686457.38
2025-03-14,Cobro: Retainer February 2025 - Mecanica Precision SL,ingreso,10115.6,696572.98
2025-03-16,Cobro: Retainer February 2025 - Destilerias del Sur SL,ingreso,8966.1,705539.08
2025-03-17,Pago: Servicios profesionales,gasto,-4803.7,700735.38
2025-03-17,Cobro: Retainer February 2025 - Eventos Corporativos Espana,ingreso,7477.8,708213.18
2025-03-19,Cobro: Retainer February 2025 - AppDigital Labs,ingreso,6897.0,715110.18
2025-03-19,Cobro: Retainer February 2025 - TecniMaquinaria SL,ingreso,10575.4,725685.58
2025-03-20,Cobro: Plan de Promocion Internacional - Resorts Vacacionales SA - ,ingreso,12378.3,738063.88
2025-03-21,Cobro: Plan Integral de Internacionalizacion - Agencia de Negocios ,ingreso,8966.1,747029.98
2025-03-22,Cobro: Retainer January 2025 - Cervezas Artesanas Gredos,ingreso,6921.2,753951.18
2025-03-22,Cobro: Retainer February 2025 - Hogar Diseno SL,ingreso,8276.4,762227.58
2025-03-23,Cobro: Retainer February 2025 - Textil Hogar Internacional,ingreso,8046.5,770274.08
2025-03-23,Cobro: Plan Integral de Internacionalizacion - Licores y Destilados,ingreso,3460.6,773734.68
2025-03-24,Cobro: Retainer February 2025 - Olivares del Mediterraneo,ingreso,7477.8,781212.48
2025-03-24,Cobro: Retainer February 2025 - Aceites y Olivares SL,ingreso,11495.0,792707.48
2025-03-24,Cobro: Retainer February 2025 - HotelSun International SA,ingreso,13794.0,806501.48
2025-03-25,Cobro: Retainer February 2025 - Vinedos del Valle SL,ingreso,6897.0,813398.48
2025-03-25,Cobro: Retainer February 2025 - Juguetes del Mediterraneo,ingreso,8615.2,822013.68
2025-03-26,Pago: Suministros,gasto,-1560.9,820452.78
2025-03-26,Cobro: Retainer February 2025 - Soluciones Logisticas ML,ingreso,8615.2,829067.98
2025-03-26,Cobro: Retainer February 2025 - Bodegas Solariego SA,ingreso,10914.2,839982.18
2025-03-27,Pago: Alquiler oficina,gasto,-7163.2,832818.98
2025-03-27,Cobro: Retainer January 2025 - Nexus Software Group,ingreso,12644.5,845463.48
2025-03-28,Cobro: Retainer February 2025 - Embotellados del Norte SL,ingreso,8615.2,854078.68
2025-03-28,Cobro: Retainer February 2025 - ModaExport Iberica SL,ingreso,10345.5,864424.18
2025-04-01,Pago: Seguros,gasto,-1887.6,862536.58
2025-04-02,Cobro: Retainer March 2025 - Bodegas Montealto SA,ingreso,10648.0,873184.58
2025-04-02,Cobro: Retainer March 2025 - Cervezas Artesanas Gredos,ingreso,6921.2,880105.78
2025-04-03,Cobro: Retainer March 2025 - Juguetes del Mediterraneo,ingreso,9982.5,890088.28
2025-04-04,Cobro: Retainer March 2025 - Construcciones Metalicas ML,ingreso,9317.0,899405.28
2025-04-04,Cobro: Retainer March 2025 - Viajes y Negocios Globales,ingreso,11313.5,910718.78
2025-04-04,Cobro: Retainer March 2025 - Iluminacion Decorativa SL,ingreso,11313.5,922032.28
2025-04-07,Cobro: Plan Integral de Internacionalizacion - Bioagro Export SL - ,ingreso,19251.1,941283.38
2025-04-07,Cobro: Plan Integral de Internacionalizacion - Licores y Destilados,ingreso,27660.6,968943.98
2025-04-08,Pago: Seguros,gasto,-1560.9,967383.08
2025-04-08,Cobro: Retainer March 2025 - Gourmet Seleccion Espana,ingreso,9583.2,976966.28
2025-04-09,Cobro: Retainer March 2025 - Aceites y Olivares SL,ingreso,13310.0,990276.28
2025-04-10,Cobro: Retainer March 2025 - Olivares del Mediterraneo,ingreso,8651.5,998927.78
2025-04-10,Cobro: Retainer March 2025 - Destinos Globales SL,ingreso,13310.0,1012237.78
2025-04-10,Cobro: Retainer March 2025 - Eventos Corporativos Espana,ingreso,8651.5,1020889.28
2025-04-10,Cobro: Retainer March 2025 - ModaExport Iberica SL,ingreso,11979.0,1032868.28
2025-04-10,Cobro: Campana de Marketing Internacional - Maquinaria del Sur SL -,ingreso,15342.8,1048211.08
2025-04-12,Cobro: Retainer March 2025 - DataSmart Systems SA,ingreso,13576.2,1061787.28
2025-04-12,Cobro: Plan de Promocion Internacional - Resorts Vacacionales SA - ,ingreso,23437.7,1085224.98
2025-04-13,Pago: Software y SaaS,gasto,-5614.4,1079610.58
2025-04-13,Cobro: Plan Integral de Internacionalizacion - Agencia de Negocios ,ingreso,8966.1,1088576.68
2025-04-14,Cobro: Retainer March 2025 - Embotellados del Norte SL,ingreso,9982.5,1098559.18
2025-04-14,Cobro: Retainer March 2025 - Mecanica Precision SL,ingreso,11712.8,1110271.98
2025-04-15,Cobro: Retainer March 2025 - ElecTech Sistemas SL,ingreso,10914.2,1121186.18
2025-04-16,Pago: Servicios profesionales,gasto,-3690.5,1117495.68
2025-04-16,Cobro: Retainer March 2025 - CyberSecure Consulting,ingreso,14641.0,1132136.68
2025-04-18,Cobro: Retainer March 2025 - Bodegas Solariego SA,ingreso,12644.5,1144781.18
2025-04-18,Cobro: Retainer February 2025 - Gourmet Seleccion Espana,ingreso,8276.4,1153057.58
2025-04-19,Pago: Material de oficina,gasto,-907.5,1152150.08
2025-04-19,Pago: Nominas,gasto,-194780.0,957370.08
2025-04-19,Cobro: Retainer March 2025 - Conservas Artesanas SL,ingreso,7320.5,964690.58
2025-04-20,Cobro: Retainer March 2025 - InduSteel Components SA,ingreso,16637.5,981328.08
2025-04-20,Cobro: Retainer March 2025 - EnerRenovables Solar SA,ingreso,13043.8,994371.88
2025-04-20,Cobro: Retainer March 2025 - HotelSun International SA,ingreso,15972.0,1010343.88
2025-04-21,Pago: Servicios profesionales,gasto,-4464.9,1005878.98
2025-04-21,Cobro: Retainer March 2025 - Calzado Artesano Export SL,ingreso,7986.0,1013864.98
2025-04-22,Cobro: Retainer March 2025 - CloudNet Espana SL,ingreso,10381.8,1024246.78
2025-04-22,Cobro: Retainer March 2025 - BioTech Health SL,ingreso,10648.0,1034894.78
2025-04-22,Cobro: Retainer March 2025 - AutoParts Iberica SA,ingreso,13975.5,1048870.28
2025-04-22,Cobro: Plan de Promocion Internacional - Muebles de Diseno SL - Fac,ingreso,8046.5,1056916.78
2025-04-23,Cobro: Retainer March 2025 - Textil Hogar Internacional,ingreso,9317.0,1066233.78
2025-04-23,Cobro: Plan de Promocion Internacional - Muebles de Diseno SL - Fac,ingreso,3509.0,1069742.78
2025-04-24,Cobro: Retainer March 2025 - Nexus Software Group,ingreso,12644.5,1082387.28
2025-04-26,Pago: Pago Fraccionado IS,gasto,-10710.0,1071677.28
2025-04-26,Cobro: Retainer March 2025 - Vinedos del Valle SL,ingreso,7986.0,1079663.28
2025-04-27,Pago: Suministros,gasto,-1367.3,1078295.98
2025-04-27,Cobro: Retainer March 2025 - Soluciones Logisticas ML,ingreso,9982.5,1088278.48
2025-04-27,Cobro: Retainer March 2025 - Hogar Diseno SL,ingreso,9583.2,1097861.68
2025-04-28,Pago: Marketing y publicidad,gasto,-7707.7,1090153.98
2025-04-28,Cobro: Retainer March 2025 - AppDigital Labs,ingreso,7986.0,1098139.98
2025-05-01,Pago: Suministros,gasto,-1101.1,1097038.88
2025-05-01,Cobro: Retainer April 2025 - Nexus Software Group,ingreso,12644.5,1109683.38
2025-05-01,Cobro: Retainer April 2025 - AppDigital Labs,ingreso,7986.0,1117669.38
2025-05-01,Cobro: Retainer April 2025 - Viajes y Negocios Globales,ingreso,11313.5,1128982.88
2025-05-01,Cobro: Retainer April 2025 - Iluminacion Decorativa SL,ingreso,11313.5,1140296.38
2025-05-03,Pago: Software y SaaS,gasto,-7175.3,1133121.08
2025-05-03,Cobro: Retainer April 2025 - CloudNet Espana SL,ingreso,10381.8,1143502.88
2025-05-03,Cobro: Retainer April 2025 - Construcciones Metalicas ML,ingreso,9317.0,1152819.88
2025-05-04,Pago: Seguros,gasto,-1887.6,1150932.28
2025-05-04,Pago: Viajes y dietas,gasto,-11095.7,1139836.58
2025-05-04,Cobro: Retainer April 2025 - Olivares del Mediterraneo,ingreso,8651.5,1148488.08
2025-05-04,Cobro: Retainer April 2025 - Cervezas Artesanas Gredos,ingreso,6921.2,1155409.28
2025-05-05,Pago: Suministros,gasto,-1391.5,1154017.78
2025-05-05,Cobro: Retainer April 2025 - Destinos Globales SL,ingreso,13310.0,1167327.78
2025-05-06,Cobro: Retainer April 2025 - Vinedos del Valle SL,ingreso,7986.0,1175313.78
2025-05-07,Pago: Nominas,gasto,-187000.0,988313.78
2025-05-09,Pago: Material de oficina,gasto,-907.5,987406.28
2025-05-09,Pago: Material de oficina,gasto,-677.6,986728.68
2025-05-09,Cobro: Retainer April 2025 - Bodegas Montealto SA,ingreso,10648.0,997376.68
2025-05-09,Cobro: Retainer April 2025 - HotelSun International SA,ingreso,15972.0,1013348.68
2025-05-09,Cobro: Plan Integral de Internacionalizacion - Agencia de Negocios ,ingreso,6050.0,1019398.68
2025-05-11,Cobro: Retainer April 2025 - Soluciones Logisticas ML,ingreso,9982.5,1029381.18
2025-05-11,Cobro: Retainer April 2025 - Hogar Diseno SL,ingreso,9583.2,1038964.38
2025-05-13,Cobro: Retainer April 2025 - Aceites y Olivares SL,ingreso,13310.0,1052274.38
2025-05-14,Cobro: Retainer April 2025 - InduSteel Components SA,ingreso,16637.5,1068911.88
2025-05-14,Cobro: Retainer April 2025 - Mecanica Precision SL,ingreso,11712.8,1080624.68
2025-05-14,Cobro: Plan Integral de Internacionalizacion - Licores y Destilados,ingreso,27660.6,1108285.28
2025-05-15,Cobro: Retainer April 2025 - ModaExport Iberica SL,ingreso,11979.0,1120264.28
2025-05-15,Cobro: Plan de Promocion Internacional - Muebles de Diseno SL - Fac,ingreso,3509.0,1123773.28
2025-05-17,Cobro: Retainer April 2025 - Textil Hogar Internacional,ingreso,9317.0,1133090.28
2025-05-18,Pago: Seguros,gasto,-1512.5,1131577.78
2025-05-19,Cobro: Retainer April 2025 - CyberSecure Consulting,ingreso,14641.0,1146218.78
2025-05-19,Cobro: Retainer April 2025 - BioTech Health SL,ingreso,10648.0,1156866.78
2025-05-19,Cobro: Retainer April 2025 - ElecTech Sistemas SL,ingreso,10914.2,1167780.98
2025-05-23,Pago: Alquiler oficina,gasto,-6933.3,1160847.68
2025-05-23,Cobro: Retainer April 2025 - Eventos Corporativos Espana,ingreso,8651.5,1169499.18
2025-05-23,Cobro: Retainer April 2025 - Juguetes del Mediterraneo,ingreso,9982.5,1179481.68
2025-05-24,Cobro: Retainer April 2025 - AutoParts Iberica SA,ingreso,13975.5,1193457.18
2025-05-25,Cobro: Retainer April 2025 - EnerRenovables Solar SA,ingreso,13043.8,1206500.98
2025-05-26,Cobro: Retainer April 2025 - Bodegas Solariego SA,ingreso,12644.5,1219145.48
2025-05-26,Cobro: Retainer April 2025 - Gourmet Seleccion Espana,ingreso,9583.2,1228728.68
2025-05-26,Cobro: Retainer April 2025 - Calzado Artesano Export SL,ingreso,7986.0,1236714.68
2025-05-27,Cobro: Retainer April 2025 - Conservas Artesanas SL,ingreso,7320.5,1244035.18
2025-05-27,Cobro: Retainer April 2025 - Embotellados del Norte SL,ingreso,9982.5,1254017.68
2025-05-28,Pago: Alquiler oficina,gasto,-6776.0,1247241.68
2025-05-28,Cobro: Retainer April 2025 - DataSmart Systems SA,ingreso,13576.2,1260817.88
2025-06-02,Cobro: Retainer May 2025 - Embotellados del Norte SL,ingreso,9534.8,1270352.68
2025-06-03,Pago: Seguros,gasto,-1718.2,1268634.48
2025-06-03,Cobro: Retainer May 2025 - AppDigital Labs,ingreso,7623.0,1276257.48
2025-06-04,Cobro: Retainer May 2025 - Cosmeticos Natural SL,ingreso,6352.5,1282609.98
2025-06-05,Cobro: Retainer May 2025 - Vinedos del Valle SL,ingreso,7623.0,1290232.98
2025-06-05,Cobro: Retainer May 2025 - Gourmet Seleccion Espana,ingreso,9147.6,1299380.58
2025-06-05,Cobro: Retainer May 2025 - ModaExport Iberica SL,ingreso,11434.5,1310815.08
2025-06-05,Cobro: Retainer May 2025 - Hogar Diseno SL,ingreso,9147.6,1319962.68
2025-06-08,Cobro: Retainer May 2025 - Mecanica Precision SL,ingreso,11180.4,1331143.08
2025-06-09,Cobro: Retainer May 2025 - Construcciones Metalicas ML,ingreso,8893.5,1340036.58
2025-06-10,Pago: Suministros,gasto,-1391.5,1338645.08
2025-06-10,Pago: Servicios profesionales,gasto,-4791.6,1333853.48
2025-06-10,Cobro: Retainer May 2025 - BioTech Health SL,ingreso,10164.0,1344017.48
2025-06-12,Cobro: Retainer May 2025 - Olivares del Mediterraneo,ingreso,8252.2,1352269.68
2025-06-12,Cobro: Retainer May 2025 - Soluciones Logisticas ML,ingreso,9534.8,1361804.48
2025-06-13,Pago: Material de oficina,gasto,-834.9,1360969.58
2025-06-13,Cobro: Retainer May 2025 - Cervezas Artesanas Gredos,ingreso,6606.6,1367576.18
2025-06-15,Cobro: Retainer May 2025 - Turismo Rural Experience SL,ingreso,8893.5,1376469.68
2025-06-16,Cobro: Retainer May 2025 - CloudNet Espana SL,ingreso,9909.9,1386379.58
2025-06-16,Cobro: Plan Integral de Internacionalizacion - Agencia de Negocios ,ingreso,6050.0,1392429.58
